[30Nov2024 00:01:26.412] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 0
[30Nov2024 00:01:26.504] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 1
[30Nov2024 00:01:26.508] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 2
[30Nov2024 00:01:26.508] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 3
[30Nov2024 00:01:26.600] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 4
[30Nov2024 00:01:26.604] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 5
[30Nov2024 00:01:26.698] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 6
[30Nov2024 00:01:26.794] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 7
[30Nov2024 00:01:26.802] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 8
[30Nov2024 00:01:26.888] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 9
[30Nov2024 00:01:26.892] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 10
[30Nov2024 00:01:26.951] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 11
[30Nov2024 00:01:28.202] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 12
[30Nov2024 00:01:28.205] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 13
[30Nov2024 00:01:28.247] [Netty Epoll Server IO #5/INFO] [Calio/]: Received acknowledgment for login packet with id 14
[30Nov2024 00:01:31.986] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'infernalexp:recipes/building_blocks/glass' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.986] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'infernalexp:recipes/food/cooked_hogchop_smoking' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.987] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'infernalexp:recipes/combat/glowsilk_bow' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.987] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'infernalexp:recipes/redstone/smooth_dullstone_button' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.987] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'infernalexp:recipes/redstone/smooth_dimstone_button' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.987] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'infernalexp:recipes/redstone/polished_basalt_pressure_plate' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.987] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/campfire' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.987] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/ladder' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/wooden_shovel' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/weapontable/crossbow_arrow_silver_bolt' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/silver_pickaxe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/silver_shovel' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/silver_hoe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/general/throne' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.988] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/wooden_hoe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/hunter/stake' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/wooden_pickaxe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'securitycraft:recipes/securitycraft/sonic_security_system' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/silver_sword' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/wooden_axe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/silver_axe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/wooden_sword' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.989] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'paraglider:recipes/paraglider/paraglider' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.990] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/crossbow' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.990] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'securitycraft:recipes/securitycraft/motion_activated_light' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.990] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/hunter/crucifix' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.990] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/soul_campfire' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.990] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/general/fire_place' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.990] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/misc/charcoal' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.991] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'securitycraft:recipes/securitycraft/sc_manual' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.991] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/oak_planks' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.991] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/oak_wood' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.991] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/crafting_table' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.992] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/hunter/cross' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.992] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/misc/stick' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.992] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/vampire/altar_inspiration' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.992] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'werewolves:recipes/werewolves/stone_altar_fire_bowl' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/redstone/oak_fence_gate' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/oak_stairs' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/alchemy_table' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/oak_fence' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/oak_slab' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/general/altar_cleansing' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.993] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'vampirism:recipes/vampirism/general/vampire_rack' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.994] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/redstone/oak_pressure_plate' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.994] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/oak_sign' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.994] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/redstone/oak_trapdoor' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.994] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/redstone/oak_button' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.994] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/barrel' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.994] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/redstone/oak_door' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.995] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'aether:recipes/tools/wooden_axe_repairing' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.995] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'aether:recipes/tools/wooden_pickaxe_repairing' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.995] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/food/cooked_beef_from_smoking' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.995] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/food/cooked_beef' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.995] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/food/cooked_beef_from_campfire_cooking' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.995] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/leather_helmet' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.996] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/misc/leather_horse_armor' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.996] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/leather_leggings' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.996] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'aether:recipes/combat/leather_gloves' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.997] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/item_frame' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.997] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'aether:recipes/tools/aether_saddle' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.997] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'sophisticatedbackpacks:recipes/sophisticatedbackpacks/upgrade_base' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.997] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'sophisticatedbackpacks:recipes/sophisticatedbackpacks/backpack' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.997] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/leather_chestplate' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.998] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/leather_boots' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.998] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/misc/bone_meal' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.998] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/redstone/lever' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.998] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/cobblestone_stairs_from_cobblestone_stonecutting' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.999] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/chest' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.999] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/cobblestone_slab' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.999] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/cobblestone_stairs' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.999] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/furnace' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.999] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/cobblestone_slab_from_cobblestone_stonecutting' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:31.999] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/stone_hoe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.000] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/stone_shovel' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.000] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'securitycraft:recipes/securitycraft/reinforced_andesite' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.000] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'securitycraft:recipes/securitycraft/reinforced_diorite' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.000] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/building_blocks/stone' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.000] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/combat/stone_sword' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.001] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/decorations/cobblestone_wall' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.001] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'minecraft:recipes/tools/stone_pickaxe' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
[30Nov2024 00:01:32.001] [Server thread/WARN] [net.minecraft.server.PlayerAdvancements/]: Ignored advancement 'aether:recipes/decorations/skyroot_chest' in progress file ./world/advancements/c1db863f-bd09-3aed-8976-601ad3e6d87e.json - it doesn't exist anymore?
